task_id,task_type,model_name,evaluator,Fluency,Coherence,Conciseness,Accuracy,Constructiveness,Final choice,Motivational tone,Sentiment match
C13,Interpret,DeepSeek,C_V1,0.0,0.6666666666666667,1.0,1.0,0.6666666666666667,0.0,0.33333333333333337,1.0
C13,Interpret,Flash,C_V1,0.6666666666666667,0.33333333333333337,0.0,,0.33333333333333337,0.33333333333333337,0.6666666666666667,0.33333333333333337
C13,Interpret,Gemini,C_V1,0.33333333333333337,1.0,0.6666666666666667,0.0,0.0,0.6666666666666667,0.0,0.6666666666666667
C13,Interpret,Qwen,C_V1,1.0,0.0,0.33333333333333337,,1.0,1.0,1.0,0.0
C14,Interpret,DeepSeek,C_V1,0.0,0.0,1.0,,1.0,0.0,0.33333333333333337,0.0
C14,Interpret,Flash,C_V1,0.6666666666666667,0.6666666666666667,0.33333333333333337,1.0,0.0,0.6666666666666667,1.0,0.6666666666666667
C14,Interpret,Gemini,C_V1,1.0,0.33333333333333337,0.6666666666666667,0.0,0.33333333333333337,0.33333333333333337,0.0,1.0
C14,Interpret,Qwen,C_V1,0.33333333333333337,1.0,0.0,,0.6666666666666667,1.0,0.6666666666666667,0.33333333333333337
C2,Idea-to-Text,DeepSeek,C_V1,0.33333333333333337,1.0,0.6666666666666667,,1.0,0.33333333333333337,0.6666666666666667,0.6666666666666667
C2,Idea-to-Text,Flash,C_V1,0.0,0.33333333333333337,0.0,,0.0,0.0,0.33333333333333337,0.33333333333333337
C2,Idea-to-Text,Gemini,C_V1,0.6666666666666667,0.0,1.0,0.0,0.6666666666666667,0.6666666666666667,1.0,0.0
C2,Idea-to-Text,Qwen,C_V1,1.0,0.6666666666666667,0.33333333333333337,1.0,0.33333333333333337,1.0,0.0,1.0
C3,Idea-to-Text,DeepSeek,C_V1,0.0,1.0,0.6666666666666667,,0.6666666666666667,0.0,0.6666666666666667,0.0
C3,Idea-to-Text,Flash,C_V1,1.0,0.0,0.33333333333333337,0.0,0.0,0.6666666666666667,0.33333333333333337,0.6666666666666667
C3,Idea-to-Text,Gemini,C_V1,0.6666666666666667,0.33333333333333337,1.0,,1.0,0.33333333333333337,1.0,0.33333333333333337
C3,Idea-to-Text,Qwen,C_V1,0.33333333333333337,0.6666666666666667,0.0,1.0,0.33333333333333337,1.0,0.0,1.0
C7,Summarise,DeepSeek,C_V1,0.0,0.0,1.0,,0.0,0.0,0.0,0.0
C7,Summarise,Flash,C_V1,0.33333333333333337,0.6666666666666667,0.33333333333333337,0.5,0.6666666666666667,1.0,0.6666666666666667,0.6666666666666667
C7,Summarise,Gemini,C_V1,1.0,0.33333333333333337,0.6666666666666667,0.0,0.33333333333333337,0.33333333333333337,0.33333333333333337,1.0
C7,Summarise,Qwen,C_V1,0.6666666666666667,1.0,0.0,1.0,1.0,0.6666666666666667,1.0,0.33333333333333337
C8,Summarise,DeepSeek,C_V1,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.33333333333333337
C8,Summarise,Flash,C_V1,0.6666666666666667,0.6666666666666667,0.33333333333333337,0.0,0.6666666666666667,0.6666666666666667,0.6666666666666667,0.6666666666666667
C8,Summarise,Gemini,C_V1,0.33333333333333337,0.33333333333333337,0.6666666666666667,1.0,0.33333333333333337,0.33333333333333337,0.33333333333333337,1.0
C8,Summarise,Qwen,C_V1,1.0,1.0,0.0,,1.0,1.0,1.0,0.0
