"task_id","task_type","model_name","evaluator","Fluency","Coherence","Conciseness","Accuracy","Constructiveness","Final","Motivational","Sentiment"
"A1","Idea-to-Text","DeepSeek-R1-0528","a1_3NGEN8wCZJ2YdyjdCykC","0.666666666666666","1","1","0.666666666666666","1","0.666666666666666","1","1"
"A1","Idea-to-Text","Qwen3-235B-A22B-2507","a1_3NGEN8wCZJ2YdyjdCykC","1","0.666666666666666","0.333333333333333","0.333333333333333","0.666666666666666","1","0.666666666666666","0.333333333333333"
"A1","Idea-to-Text","gemini-2.5-flash","a1_3NGEN8wCZJ2YdyjdCykC","0.333333333333333","0.333333333333333","0","1","0","0","0","0.666666666666666"
"A1","Idea-to-Text","gemini-2.5-pro","a1_3NGEN8wCZJ2YdyjdCykC","0","0","0.666666666666666","0","0.333333333333333","0.333333333333333","0.333333333333333","0"
"A10","Summarise","DeepSeek-R1-0528","a1_3NGEN8wCZJ2YdyjdCykC","0.333333333333333","0.333333333333333","1","0.333333333333333","1","0.333333333333333","0","0"
"A10","Summarise","Qwen3-235B-A22B-2507","a1_3NGEN8wCZJ2YdyjdCykC","1","1","0","1","0.666666666666666","1","1","0.333333333333333"
"A10","Summarise","gemini-2.5-flash","a1_3NGEN8wCZJ2YdyjdCykC","0","0","0.333333333333333","0","0.333333333333333","0","0.666666666666666","0.666666666666666"
"A10","Summarise","gemini-2.5-pro","a1_3NGEN8wCZJ2YdyjdCykC","0.666666666666666","0.666666666666666","0.666666666666666","0.666666666666666","0","0.666666666666666","0.333333333333333","1"
"A15","Interpret","DeepSeek-R1-0528","a1_3NGEN8wCZJ2YdyjdCykC","0.333333333333333","1","0.666666666666666","0.666666666666666","0.333333333333333","1","1","1"
"A15","Interpret","Qwen3-235B-A22B-2507","a1_3NGEN8wCZJ2YdyjdCykC","1","0.333333333333333","1","0.333333333333333","0","0.666666666666666","0","0"
"A15","Interpret","gemini-2.5-flash","a1_3NGEN8wCZJ2YdyjdCykC","0","0","0","0","0.666666666666666","0","0.333333333333333","0.333333333333333"
"A15","Interpret","gemini-2.5-pro","a1_3NGEN8wCZJ2YdyjdCykC","0.666666666666666","0.666666666666666","0.333333333333333","1","1","0.333333333333333","0.666666666666666","0.666666666666666"
"A17","Interpret","DeepSeek-R1-0528","a1_3NGEN8wCZJ2YdyjdCykC","0","0","0.333333333333333","0","0","0","0","0"
"A17","Interpret","Qwen3-235B-A22B-2507","a1_3NGEN8wCZJ2YdyjdCykC","0.333333333333333","0.333333333333333","0","0.666666666666666","1","1","0.333333333333333","0.333333333333333"
"A17","Interpret","gemini-2.5-flash","a1_3NGEN8wCZJ2YdyjdCykC","0.666666666666666","0.666666666666666","0.666666666666666","0.333333333333333","0.333333333333333","0.333333333333333","0.666666666666666","0.666666666666666"
"A17","Interpret","gemini-2.5-pro","a1_3NGEN8wCZJ2YdyjdCykC","1","1","1","1","0.666666666666666","0.666666666666666","1","1"
"A5","Idea-to-Text","DeepSeek-R1-0528","a1_3NGEN8wCZJ2YdyjdCykC","0.333333333333333","0.333333333333333","0.333333333333333","","0.333333333333333","0.333333333333333","0.333333333333333","0"
"A5","Idea-to-Text","Qwen3-235B-A22B-2507","a1_3NGEN8wCZJ2YdyjdCykC","1","0.666666666666666","0.666666666666666","1","1","0.666666666666666","1","1"
"A5","Idea-to-Text","gemini-2.5-flash","a1_3NGEN8wCZJ2YdyjdCykC","0","0","0","","0","0","0","0.333333333333333"
"A5","Idea-to-Text","gemini-2.5-pro","a1_3NGEN8wCZJ2YdyjdCykC","0.666666666666666","1","1","0","0.666666666666666","1","0.666666666666666","0.666666666666666"
"A9","Summarise","DeepSeek-R1-0528","a1_3NGEN8wCZJ2YdyjdCykC","0.333333333333333","0","1","1","0","0","0","0"
"A9","Summarise","Qwen3-235B-A22B-2507","a1_3NGEN8wCZJ2YdyjdCykC","0.666666666666666","0.333333333333333","0","0.5","1","0.666666666666666","0.666666666666666","0.666666666666666"
"A9","Summarise","gemini-2.5-flash","a1_3NGEN8wCZJ2YdyjdCykC","0","1","0.333333333333333","","0.333333333333333","0.333333333333333","1","0.333333333333333"
"A9","Summarise","gemini-2.5-pro","a1_3NGEN8wCZJ2YdyjdCykC","1","0.666666666666666","0.666666666666666","0","0.666666666666666","1","0.333333333333333","1"
