task_id,task_type,model_name,evaluator,Fluency,Coherence,Conciseness,Accuracy,Constructiveness,Final,Motivational,Sentiment
B1,Idea-to-Text,DeepSeek-R1-0528,b5_FhYeWhOfVGc67nLTjo11,0.6666666666666667,0.6666666666666667,0.0,0.33333333333333337,1.0,0.6666666666666667,0.6666666666666667,0.33333333333333337
B1,Idea-to-Text,Qwen3-235B-A22B-2507,b5_FhYeWhOfVGc67nLTjo11,1.0,1.0,0.6666666666666667,0.6666666666666667,0.6666666666666667,1.0,0.33333333333333337,0.6666666666666667
B1,Idea-to-Text,gemini-2.5-flash,b5_FhYeWhOfVGc67nLTjo11,0.33333333333333337,0.33333333333333337,0.33333333333333337,1.0,0.0,0.0,0.0,1.0
B1,Idea-to-Text,gemini-2.5-pro,b5_FhYeWhOfVGc67nLTjo11,0.0,0.0,1.0,0.0,0.33333333333333337,0.33333333333333337,1.0,0.0
B10,Summarise,DeepSeek-R1-0528,b5_FhYeWhOfVGc67nLTjo11,0.33333333333333337,0.0,1.0,0.0,0.0,0.0,0.0,0.0
B10,Summarise,Qwen3-235B-A22B-2507,b5_FhYeWhOfVGc67nLTjo11,0.0,0.33333333333333337,0.0,0.33333333333333337,1.0,0.33333333333333337,0.33333333333333337,0.6666666666666667
B10,Summarise,gemini-2.5-flash,b5_FhYeWhOfVGc67nLTjo11,0.6666666666666667,0.6666666666666667,0.33333333333333337,1.0,0.33333333333333337,0.6666666666666667,0.6666666666666667,1.0
B10,Summarise,gemini-2.5-pro,b5_FhYeWhOfVGc67nLTjo11,1.0,1.0,0.6666666666666667,0.6666666666666667,0.6666666666666667,1.0,1.0,0.33333333333333337
B15,Interpret,DeepSeek-R1-0528,b5_FhYeWhOfVGc67nLTjo11,0.0,0.0,0.6666666666666667,0.0,0.6666666666666667,0.0,0.0,0.0
B15,Interpret,Qwen3-235B-A22B-2507,b5_FhYeWhOfVGc67nLTjo11,0.6666666666666667,1.0,0.0,0.6666666666666667,1.0,1.0,1.0,0.6666666666666667
B15,Interpret,gemini-2.5-flash,b5_FhYeWhOfVGc67nLTjo11,1.0,0.6666666666666667,0.33333333333333337,1.0,0.33333333333333337,0.6666666666666667,0.6666666666666667,1.0
B15,Interpret,gemini-2.5-pro,b5_FhYeWhOfVGc67nLTjo11,0.33333333333333337,0.33333333333333337,1.0,0.33333333333333337,0.0,0.33333333333333337,0.33333333333333337,0.33333333333333337
B16,Interpret,DeepSeek-R1-0528,b5_FhYeWhOfVGc67nLTjo11,0.0,0.33333333333333337,0.6666666666666667,0.6666666666666667,0.33333333333333337,0.0,0.33333333333333337,0.0
B16,Interpret,Qwen3-235B-A22B-2507,b5_FhYeWhOfVGc67nLTjo11,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.33333333333333337
B16,Interpret,gemini-2.5-flash,b5_FhYeWhOfVGc67nLTjo11,0.6666666666666667,0.6666666666666667,0.33333333333333337,1.0,0.6666666666666667,0.6666666666666667,0.6666666666666667,0.6666666666666667
B16,Interpret,gemini-2.5-pro,b5_FhYeWhOfVGc67nLTjo11,0.33333333333333337,0.0,1.0,0.33333333333333337,0.0,0.33333333333333337,0.0,1.0
B2,Idea-to-Text,DeepSeek-R1-0528,b5_FhYeWhOfVGc67nLTjo11,1.0,0.6666666666666667,0.6666666666666667,0.6666666666666667,1.0,1.0,0.6666666666666667,0.6666666666666667
B2,Idea-to-Text,Qwen3-235B-A22B-2507,b5_FhYeWhOfVGc67nLTjo11,0.6666666666666667,1.0,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.6666666666666667,0.0,1.0
B2,Idea-to-Text,gemini-2.5-flash,b5_FhYeWhOfVGc67nLTjo11,0.33333333333333337,0.33333333333333337,0.0,0.0,0.6666666666666667,0.33333333333333337,0.33333333333333337,0.33333333333333337
B2,Idea-to-Text,gemini-2.5-pro,b5_FhYeWhOfVGc67nLTjo11,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
