task_id,task_type,model_name,evaluator,Fluency,Coherence,Conciseness,Accuracy,Constructiveness,Final,Motivational,Sentiment
B12,Summarise,DeepSeek-R1-0528,b1_nWOb3YwMGCcgNgxUisS1,0.0,0.0,1.0,0.6666666666666667,0.0,0.0,0.6666666666666667,1.0
B12,Summarise,Qwen3-235B-A22B-2507,b1_nWOb3YwMGCcgNgxUisS1,1.0,1.0,0.33333333333333337,1.0,0.6666666666666667,1.0,1.0,0.33333333333333337
B12,Summarise,gemini-2.5-flash,b1_nWOb3YwMGCcgNgxUisS1,0.33333333333333337,0.33333333333333337,0.0,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.0,0.0
B12,Summarise,gemini-2.5-pro,b1_nWOb3YwMGCcgNgxUisS1,0.6666666666666667,0.6666666666666667,0.6666666666666667,0.0,1.0,0.6666666666666667,0.33333333333333337,0.6666666666666667
B14,Interpret,DeepSeek-R1-0528,b1_nWOb3YwMGCcgNgxUisS1,0.0,0.33333333333333337,1.0,0.6666666666666667,1.0,0.6666666666666667,0.0,0.33333333333333337
B14,Interpret,Qwen3-235B-A22B-2507,b1_nWOb3YwMGCcgNgxUisS1,1.0,1.0,0.6666666666666667,0.0,0.6666666666666667,1.0,1.0,1.0
B14,Interpret,gemini-2.5-flash,b1_nWOb3YwMGCcgNgxUisS1,0.33333333333333337,0.0,0.0,0.33333333333333337,0.0,0.0,0.33333333333333337,0.0
B14,Interpret,gemini-2.5-pro,b1_nWOb3YwMGCcgNgxUisS1,0.6666666666666667,0.6666666666666667,0.33333333333333337,1.0,0.33333333333333337,0.33333333333333337,0.6666666666666667,0.6666666666666667
B18,Interpret,DeepSeek-R1-0528,b1_nWOb3YwMGCcgNgxUisS1,0.0,0.0,0.6666666666666667,1.0,1.0,0.33333333333333337,0.33333333333333337,0.0
B18,Interpret,Qwen3-235B-A22B-2507,b1_nWOb3YwMGCcgNgxUisS1,0.6666666666666667,0.6666666666666667,0.33333333333333337,0.33333333333333337,0.6666666666666667,0.6666666666666667,0.6666666666666667,0.6666666666666667
B18,Interpret,gemini-2.5-flash,b1_nWOb3YwMGCcgNgxUisS1,1.0,1.0,0.0,0.0,0.33333333333333337,1.0,1.0,1.0
B18,Interpret,gemini-2.5-pro,b1_nWOb3YwMGCcgNgxUisS1,0.33333333333333337,0.33333333333333337,1.0,0.6666666666666667,0.0,0.0,0.0,0.33333333333333337
B2,Idea-to-Text,DeepSeek-R1-0528,b1_nWOb3YwMGCcgNgxUisS1,1.0,1.0,0.6666666666666667,1.0,1.0,1.0,0.6666666666666667,1.0
B2,Idea-to-Text,Qwen3-235B-A22B-2507,b1_nWOb3YwMGCcgNgxUisS1,0.0,0.0,0.0,0.33333333333333337,0.0,0.0,0.0,0.0
B2,Idea-to-Text,gemini-2.5-flash,b1_nWOb3YwMGCcgNgxUisS1,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.0,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.33333333333333337
B2,Idea-to-Text,gemini-2.5-pro,b1_nWOb3YwMGCcgNgxUisS1,0.6666666666666667,0.6666666666666667,1.0,0.6666666666666667,0.6666666666666667,0.6666666666666667,1.0,0.6666666666666667
B3,Idea-to-Text,DeepSeek-R1-0528,b1_nWOb3YwMGCcgNgxUisS1,0.6666666666666667,0.6666666666666667,0.0,1.0,0.6666666666666667,0.6666666666666667,1.0,0.0
B3,Idea-to-Text,Qwen3-235B-A22B-2507,b1_nWOb3YwMGCcgNgxUisS1,0.0,0.0,0.6666666666666667,,0.0,0.0,0.0,0.33333333333333337
B3,Idea-to-Text,gemini-2.5-flash,b1_nWOb3YwMGCcgNgxUisS1,1.0,1.0,0.33333333333333337,0.5,1.0,1.0,0.6666666666666667,0.6666666666666667
B3,Idea-to-Text,gemini-2.5-pro,b1_nWOb3YwMGCcgNgxUisS1,0.33333333333333337,0.33333333333333337,1.0,0.0,0.33333333333333337,0.33333333333333337,0.33333333333333337,1.0
B7,Summarise,DeepSeek-R1-0528,b1_nWOb3YwMGCcgNgxUisS1,0.0,0.0,0.0,1.0,0.33333333333333337,0.33333333333333337,0.0,0.33333333333333337
B7,Summarise,Qwen3-235B-A22B-2507,b1_nWOb3YwMGCcgNgxUisS1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
B7,Summarise,gemini-2.5-flash,b1_nWOb3YwMGCcgNgxUisS1,0.6666666666666667,0.6666666666666667,0.33333333333333337,0.5,0.6666666666666667,0.6666666666666667,0.6666666666666667,0.6666666666666667
B7,Summarise,gemini-2.5-pro,b1_nWOb3YwMGCcgNgxUisS1,0.33333333333333337,0.33333333333333337,0.6666666666666667,,0.0,0.0,0.33333333333333337,0.0
