task_id,task_type,model_name,evaluator,Fluency,Coherence,Conciseness,Accuracy,Constructiveness,Final,Motivational,Sentiment
C13,Interpret,DeepSeek-R1-0528,c1_zd2Im2lzIeBT1mTIXzSU,0.33333333333333337,0.6666666666666667,0.6666666666666667,,0.33333333333333337,0.0,0.33333333333333337,1.0
C13,Interpret,Qwen3-235B-A22B-2507,c1_zd2Im2lzIeBT1mTIXzSU,0.6666666666666667,0.33333333333333337,0.0,,1.0,0.6666666666666667,1.0,0.0
C13,Interpret,gemini-2.5-flash,c1_zd2Im2lzIeBT1mTIXzSU,0.0,0.0,0.33333333333333337,,0.6666666666666667,1.0,0.6666666666666667,0.33333333333333337
C13,Interpret,gemini-2.5-pro,c1_zd2Im2lzIeBT1mTIXzSU,1.0,1.0,1.0,1.0,0.0,0.33333333333333337,0.0,0.6666666666666667
C14,Interpret,DeepSeek-R1-0528,c1_zd2Im2lzIeBT1mTIXzSU,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.0,0.0,0.33333333333333337,0.0,0.0
C14,Interpret,Qwen3-235B-A22B-2507,c1_zd2Im2lzIeBT1mTIXzSU,1.0,1.0,0.0,,1.0,1.0,1.0,1.0
C14,Interpret,gemini-2.5-flash,c1_zd2Im2lzIeBT1mTIXzSU,0.0,0.0,0.6666666666666667,0.5,0.6666666666666667,0.0,0.6666666666666667,0.6666666666666667
C14,Interpret,gemini-2.5-pro,c1_zd2Im2lzIeBT1mTIXzSU,0.6666666666666667,0.6666666666666667,1.0,1.0,0.33333333333333337,0.6666666666666667,0.33333333333333337,0.33333333333333337
C2,Idea-to-Text,DeepSeek-R1-0528,c1_zd2Im2lzIeBT1mTIXzSU,0.33333333333333337,0.0,0.6666666666666667,1.0,0.33333333333333337,0.0,0.6666666666666667,0.33333333333333337
C2,Idea-to-Text,Qwen3-235B-A22B-2507,c1_zd2Im2lzIeBT1mTIXzSU,1.0,0.6666666666666667,0.0,0.33333333333333337,1.0,0.33333333333333337,0.0,1.0
C2,Idea-to-Text,gemini-2.5-flash,c1_zd2Im2lzIeBT1mTIXzSU,0.0,0.33333333333333337,0.33333333333333337,0.6666666666666667,0.6666666666666667,0.6666666666666667,0.33333333333333337,0.0
C2,Idea-to-Text,gemini-2.5-pro,c1_zd2Im2lzIeBT1mTIXzSU,0.6666666666666667,1.0,1.0,0.0,0.0,1.0,1.0,0.6666666666666667
C3,Idea-to-Text,DeepSeek-R1-0528,c1_zd2Im2lzIeBT1mTIXzSU,0.0,0.6666666666666667,0.6666666666666667,0.33333333333333337,0.0,1.0,0.6666666666666667,1.0
C3,Idea-to-Text,Qwen3-235B-A22B-2507,c1_zd2Im2lzIeBT1mTIXzSU,1.0,0.33333333333333337,0.0,1.0,0.6666666666666667,0.0,0.0,0.33333333333333337
C3,Idea-to-Text,gemini-2.5-flash,c1_zd2Im2lzIeBT1mTIXzSU,0.33333333333333337,0.0,0.33333333333333337,0.6666666666666667,1.0,0.33333333333333337,0.33333333333333337,0.0
C3,Idea-to-Text,gemini-2.5-pro,c1_zd2Im2lzIeBT1mTIXzSU,0.6666666666666667,1.0,1.0,0.0,0.33333333333333337,0.6666666666666667,1.0,0.6666666666666667
C7,Summarise,DeepSeek-R1-0528,c1_zd2Im2lzIeBT1mTIXzSU,0.0,0.0,0.33333333333333337,1.0,0.0,0.0,0.0,0.0
C7,Summarise,Qwen3-235B-A22B-2507,c1_zd2Im2lzIeBT1mTIXzSU,1.0,0.6666666666666667,0.0,0.0,0.33333333333333337,0.33333333333333337,1.0,1.0
C7,Summarise,gemini-2.5-flash,c1_zd2Im2lzIeBT1mTIXzSU,0.33333333333333337,0.33333333333333337,0.6666666666666667,,0.6666666666666667,0.6666666666666667,0.33333333333333337,0.6666666666666667
C7,Summarise,gemini-2.5-pro,c1_zd2Im2lzIeBT1mTIXzSU,0.6666666666666667,1.0,1.0,0.5,1.0,1.0,0.6666666666666667,0.33333333333333337
C8,Summarise,DeepSeek-R1-0528,c1_zd2Im2lzIeBT1mTIXzSU,0.0,0.0,0.33333333333333337,0.0,0.0,0.0,0.0,0.0
C8,Summarise,Qwen3-235B-A22B-2507,c1_zd2Im2lzIeBT1mTIXzSU,1.0,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333337,0.33333333333333337,1.0,0.6666666666666667
C8,Summarise,gemini-2.5-flash,c1_zd2Im2lzIeBT1mTIXzSU,0.6666666666666667,0.33333333333333337,1.0,0.33333333333333337,1.0,1.0,0.6666666666666667,1.0
C8,Summarise,gemini-2.5-pro,c1_zd2Im2lzIeBT1mTIXzSU,0.33333333333333337,1.0,0.6666666666666667,1.0,0.6666666666666667,0.6666666666666667,0.33333333333333337,0.33333333333333337
